timestamp,open,high,low,close,volume
1779684300,77159.87,77356.43,77138.01,77297.53,48.83439638
1779685200,77297.54,77355.92,77220.88,77324.74,30.29249126
1779686100,77324.73,77381.45,77260.42,77295.89,38.19310082
1779687000,77295.9,77406.0,77292.41,77362.71,16.55123036
1779687900,77362.71,77362.71,77298.59,77316.27,20.69542676
1779688800,77316.27,77551.87,77233.01,77242.86,95.73629031
1779689700,77242.86,77263.04,77129.75,77185.96,22.65006335
1779690600,77185.95,77342.81,77185.95,77317.64,12.34157276
1779691500,77317.63,77432.58,77304.58,77330.98,11.77265909
1779692400,77330.99,77431.49,77203.06,77241.44,17.49826482
1779693300,77241.44,77267.97,77082.42,77122.4,26.06236016
1779694200,77122.4,77252.64,77111.91,77222.01,27.48088713
1779695100,77222.01,77315.8,77205.01,77315.8,13.36459932
1779696000,77315.8,77332.77,77184.54,77202.71,44.86609612
1779696900,77202.71,77282.41,77202.71,77231.08,9.41330207
1779697800,77231.08,77302.58,77222.06,77258.73,13.58595246
1779698700,77258.73,77380.18,77239.02,77366.79,15.89914992
1779699600,77366.78,77420.01,77338.91,77375.21,16.78858329
1779700500,77370.69,77454.76,77327.52,77428.43,19.22068511
1779701400,77428.43,77617.56,77421.2,77504.62,44.35455476
1779702300,77504.62,77594.14,77475.1,77517.01,52.0739553
1779703200,77517.01,77552.89,77474.3,77550.26,14.56998525
1779704100,77550.25,77606.62,77431.03,77461.48,42.10142752
1779705000,77461.48,77508.53,77426.0,77445.14,13.31866498
1779705900,77445.14,77481.0,77407.01,77460.05,10.66406896
1779706800,77460.05,77460.05,77325.82,77368.61,33.13967248
1779707700,77368.61,77372.87,77325.3,77338.82,10.3050053
1779708600,77338.81,77455.23,77331.43,77398.0,18.69396269
1779709500,77398.0,77443.74,77254.47,77284.13,13.66508003
1779710400,77284.13,77300.0,77204.36,77286.68,22.95645972
1779711300,77286.68,77350.5,77244.0,77322.74,28.42021924
1779712200,77322.74,77350.5,77266.13,77285.04,9.8648113
1779713100,77285.04,77361.53,77216.79,77280.54,24.19025532
1779714000,77281.55,77377.5,77239.02,77254.44,17.85229587
1779714900,77254.44,77290.22,77206.01,77253.71,19.38700227
1779715800,77253.7,77286.14,77212.62,77281.06,72.01980075
1779716700,77281.06,77288.0,77218.28,77257.53,57.37643483
1779717600,77257.53,77447.86,77218.38,77391.02,65.9263959
1779718500,77391.03,77545.0,77388.0,77535.45,73.59810021
1779719400,77535.44,77535.44,77460.02,77498.25,51.66128555
1779720300,77498.24,77700.0,77496.01,77639.31,65.87968667
1779721200,77639.29,77834.55,77605.11,77632.59,151.55964171
1779722100,77632.59,77674.03,77514.0,77523.85,56.68523652
1779723000,77523.84,77608.31,77493.38,77588.07,38.90458871
1779723900,77588.07,77590.04,77472.88,77549.95,25.38828436
1779724800,77549.96,77581.15,77436.02,77444.39,32.02121661
1779725700,77444.39,77551.54,77438.7,77513.71,27.60824073
1779726600,77513.71,77617.8,77504.99,77610.97,25.64934065
1779727500,77610.96,77740.56,77593.5,77663.17,35.97525172
1779728400,77663.16,77740.38,77610.0,77612.46,70.12002101
